O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
41-2021.00	1.D.1.i	Leadership Orientation	WI	0.02	12/2025	AI/Expert
41-2021.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.2.a	Humility	WI	0.70	12/2025	AI/Expert
41-2021.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.2.b	Sincerity	WI	1.16	12/2025	AI/Expert
41-2021.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.2.c	Empathy	WI	1.27	12/2025	AI/Expert
41-2021.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.2.d	Cooperation	WI	1.95	12/2025	AI/Expert
41-2021.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.2.e	Optimism	WI	1.46	12/2025	AI/Expert
41-2021.00	1.D.2.f	Social Orientation	DR	1.00	12/2025	AI/Expert
41-2021.00	1.D.2.f	Social Orientation	WI	2.31	12/2025	AI/Expert
41-2021.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.3.a	Cautiousness	WI	0.74	12/2025	AI/Expert
41-2021.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.3.b	Attention to Detail	WI	1.81	12/2025	AI/Expert
41-2021.00	1.D.3.c	Dependability	DR	2.00	12/2025	AI/Expert
41-2021.00	1.D.3.c	Dependability	WI	2.11	12/2025	AI/Expert
41-2021.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.3.d	Integrity	WI	1.60	12/2025	AI/Expert
41-2021.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.4.a	Stress Tolerance	WI	1.04	12/2025	AI/Expert
41-2021.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
41-2021.00	1.D.4.b	Self-Control	WI	1.31	12/2025	AI/Expert
41-2022.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.1.a	Innovation	WI	0.22	12/2025	AI/Expert
41-2022.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.1.b	Achievement Orientation	WI	1.20	12/2025	AI/Expert
41-2022.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.1.c	Intellectual Curiosity	WI	0.74	12/2025	AI/Expert
41-2022.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.1.d	Tolerance for Ambiguity	WI	0.64	12/2025	AI/Expert
41-2022.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.1.e	Initiative	WI	1.13	12/2025	AI/Expert
41-2022.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.1.f	Adaptability	WI	0.81	12/2025	AI/Expert
41-2022.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.1.g	Self-Confidence	WI	1.26	12/2025	AI/Expert
41-2022.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.1.h	Perseverance	WI	1.55	12/2025	AI/Expert
41-2022.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.1.i	Leadership Orientation	WI	0.76	12/2025	AI/Expert
41-2022.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.2.a	Humility	WI	-0.50	12/2025	AI/Expert
41-2022.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.2.b	Sincerity	WI	1.07	12/2025	AI/Expert
41-2022.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.2.c	Empathy	WI	1.22	12/2025	AI/Expert
41-2022.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.2.d	Cooperation	WI	1.77	12/2025	AI/Expert
41-2022.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.2.e	Optimism	WI	1.19	12/2025	AI/Expert
41-2022.00	1.D.2.f	Social Orientation	DR	1.00	12/2025	AI/Expert
41-2022.00	1.D.2.f	Social Orientation	WI	2.06	12/2025	AI/Expert
41-2022.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.3.a	Cautiousness	WI	1.14	12/2025	AI/Expert
41-2022.00	1.D.3.b	Attention to Detail	DR	2.00	12/2025	AI/Expert
41-2022.00	1.D.3.b	Attention to Detail	WI	2.02	12/2025	AI/Expert
41-2022.00	1.D.3.c	Dependability	DR	3.00	12/2025	AI/Expert
41-2022.00	1.D.3.c	Dependability	WI	2.11	12/2025	AI/Expert
41-2022.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.3.d	Integrity	WI	1.70	12/2025	AI/Expert
41-2022.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.4.a	Stress Tolerance	WI	1.02	12/2025	AI/Expert
41-2022.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
41-2022.00	1.D.4.b	Self-Control	WI	1.19	12/2025	AI/Expert
41-2031.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.1.a	Innovation	WI	0.44	12/2025	AI/Expert
41-2031.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.1.b	Achievement Orientation	WI	1.58	12/2025	AI/Expert
41-2031.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.1.c	Intellectual Curiosity	WI	0.47	12/2025	AI/Expert
41-2031.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.1.d	Tolerance for Ambiguity	WI	0.64	12/2025	AI/Expert
41-2031.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.1.e	Initiative	WI	1.53	12/2025	AI/Expert
41-2031.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.1.f	Adaptability	WI	1.17	12/2025	AI/Expert
41-2031.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.1.g	Self-Confidence	WI	1.57	12/2025	AI/Expert
41-2031.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.1.h	Perseverance	WI	1.78	12/2025	AI/Expert
41-2031.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.1.i	Leadership Orientation	WI	0.81	12/2025	AI/Expert
41-2031.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.2.a	Humility	WI	-0.49	12/2025	AI/Expert
41-2031.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.2.b	Sincerity	WI	1.09	12/2025	AI/Expert
41-2031.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.2.c	Empathy	WI	1.62	12/2025	AI/Expert
41-2031.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.2.d	Cooperation	WI	1.88	12/2025	AI/Expert
41-2031.00	1.D.2.e	Optimism	DR	1.00	12/2025	AI/Expert
41-2031.00	1.D.2.e	Optimism	WI	2.06	12/2025	AI/Expert
41-2031.00	1.D.2.f	Social Orientation	DR	2.00	12/2025	AI/Expert
41-2031.00	1.D.2.f	Social Orientation	WI	2.60	12/2025	AI/Expert
41-2031.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.3.a	Cautiousness	WI	0.06	12/2025	AI/Expert
41-2031.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.3.b	Attention to Detail	WI	1.49	12/2025	AI/Expert
41-2031.00	1.D.3.c	Dependability	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.3.c	Dependability	WI	1.98	12/2025	AI/Expert
41-2031.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.3.d	Integrity	WI	1.40	12/2025	AI/Expert
41-2031.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.4.a	Stress Tolerance	WI	1.16	12/2025	AI/Expert
41-2031.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
41-2031.00	1.D.4.b	Self-Control	WI	1.50	12/2025	AI/Expert
41-3011.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.1.a	Innovation	WI	1.63	12/2025	AI/Expert
41-3011.00	1.D.1.b	Achievement Orientation	DR	5.00	12/2025	AI/Expert
41-3011.00	1.D.1.b	Achievement Orientation	WI	2.35	12/2025	AI/Expert
41-3011.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.1.c	Intellectual Curiosity	WI	0.92	12/2025	AI/Expert
41-3011.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.1.d	Tolerance for Ambiguity	WI	1.47	12/2025	AI/Expert
41-3011.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.1.e	Initiative	WI	1.96	12/2025	AI/Expert
41-3011.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.1.f	Adaptability	WI	1.75	12/2025	AI/Expert
41-3011.00	1.D.1.g	Self-Confidence	DR	1.00	12/2025	AI/Expert
41-3011.00	1.D.1.g	Self-Confidence	WI	2.24	12/2025	AI/Expert
41-3011.00	1.D.1.h	Perseverance	DR	3.00	12/2025	AI/Expert
41-3011.00	1.D.1.h	Perseverance	WI	2.75	12/2025	AI/Expert
41-3011.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.1.i	Leadership Orientation	WI	1.53	12/2025	AI/Expert
41-3011.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.2.a	Humility	WI	-1.22	12/2025	AI/Expert
41-3011.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.2.b	Sincerity	WI	0.72	12/2025	AI/Expert
41-3011.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.2.c	Empathy	WI	1.22	12/2025	AI/Expert
41-3011.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.2.d	Cooperation	WI	1.57	12/2025	AI/Expert
41-3011.00	1.D.2.e	Optimism	DR	2.00	12/2025	AI/Expert
41-3011.00	1.D.2.e	Optimism	WI	2.10	12/2025	AI/Expert
41-3011.00	1.D.2.f	Social Orientation	DR	4.00	12/2025	AI/Expert
41-3011.00	1.D.2.f	Social Orientation	WI	2.81	12/2025	AI/Expert
41-3011.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.3.a	Cautiousness	WI	-0.57	12/2025	AI/Expert
41-3011.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.3.b	Attention to Detail	WI	1.34	12/2025	AI/Expert
41-3011.00	1.D.3.c	Dependability	DR	6.00	12/2025	AI/Expert
41-3011.00	1.D.3.c	Dependability	WI	2.06	12/2025	AI/Expert
41-3011.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.3.d	Integrity	WI	1.21	12/2025	AI/Expert
41-3011.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.4.a	Stress Tolerance	WI	1.76	12/2025	AI/Expert
41-3011.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
41-3011.00	1.D.4.b	Self-Control	WI	1.60	12/2025	AI/Expert
41-3021.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.1.a	Innovation	WI	1.17	12/2025	AI/Expert
41-3021.00	1.D.1.b	Achievement Orientation	DR	5.00	12/2025	AI/Expert
41-3021.00	1.D.1.b	Achievement Orientation	WI	2.24	12/2025	AI/Expert
41-3021.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.1.c	Intellectual Curiosity	WI	0.81	12/2025	AI/Expert
41-3021.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.1.d	Tolerance for Ambiguity	WI	1.31	12/2025	AI/Expert
41-3021.00	1.D.1.e	Initiative	DR	1.00	12/2025	AI/Expert
41-3021.00	1.D.1.e	Initiative	WI	2.03	12/2025	AI/Expert
41-3021.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.1.f	Adaptability	WI	1.68	12/2025	AI/Expert
41-3021.00	1.D.1.g	Self-Confidence	DR	2.00	12/2025	AI/Expert
41-3021.00	1.D.1.g	Self-Confidence	WI	2.20	12/2025	AI/Expert
41-3021.00	1.D.1.h	Perseverance	DR	3.00	12/2025	AI/Expert
41-3021.00	1.D.1.h	Perseverance	WI	2.42	12/2025	AI/Expert
41-3021.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.1.i	Leadership Orientation	WI	1.29	12/2025	AI/Expert
41-3021.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.2.a	Humility	WI	-0.59	12/2025	AI/Expert
41-3021.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.2.b	Sincerity	WI	1.31	12/2025	AI/Expert
41-3021.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.2.c	Empathy	WI	1.54	12/2025	AI/Expert
41-3021.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.2.d	Cooperation	WI	1.63	12/2025	AI/Expert
41-3021.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.2.e	Optimism	WI	1.98	12/2025	AI/Expert
41-3021.00	1.D.2.f	Social Orientation	DR	4.00	12/2025	AI/Expert
41-3021.00	1.D.2.f	Social Orientation	WI	2.74	12/2025	AI/Expert
41-3021.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.3.a	Cautiousness	WI	1.20	12/2025	AI/Expert
41-3021.00	1.D.3.b	Attention to Detail	DR	7.00	12/2025	AI/Expert
41-3021.00	1.D.3.b	Attention to Detail	WI	2.08	12/2025	AI/Expert
41-3021.00	1.D.3.c	Dependability	DR	8.00	12/2025	AI/Expert
41-3021.00	1.D.3.c	Dependability	WI	2.56	12/2025	AI/Expert
41-3021.00	1.D.3.d	Integrity	DR	6.00	12/2025	AI/Expert
41-3021.00	1.D.3.d	Integrity	WI	2.21	12/2025	AI/Expert
41-3021.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.4.a	Stress Tolerance	WI	1.58	12/2025	AI/Expert
41-3021.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
41-3021.00	1.D.4.b	Self-Control	WI	1.70	12/2025	AI/Expert
41-3031.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.1.a	Innovation	WI	1.25	12/2025	AI/Expert
41-3031.00	1.D.1.b	Achievement Orientation	DR	7.00	12/2025	AI/Expert
41-3031.00	1.D.1.b	Achievement Orientation	WI	2.38	12/2025	AI/Expert
41-3031.00	1.D.1.c	Intellectual Curiosity	DR	8.00	12/2025	AI/Expert
41-3031.00	1.D.1.c	Intellectual Curiosity	WI	2.04	12/2025	AI/Expert
41-3031.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.1.d	Tolerance for Ambiguity	WI	1.99	12/2025	AI/Expert
41-3031.00	1.D.1.e	Initiative	DR	1.00	12/2025	AI/Expert
41-3031.00	1.D.1.e	Initiative	WI	2.03	12/2025	AI/Expert
41-3031.00	1.D.1.f	Adaptability	DR	4.00	12/2025	AI/Expert
41-3031.00	1.D.1.f	Adaptability	WI	2.05	12/2025	AI/Expert
41-3031.00	1.D.1.g	Self-Confidence	DR	2.00	12/2025	AI/Expert
41-3031.00	1.D.1.g	Self-Confidence	WI	2.44	12/2025	AI/Expert
41-3031.00	1.D.1.h	Perseverance	DR	3.00	12/2025	AI/Expert
41-3031.00	1.D.1.h	Perseverance	WI	2.26	12/2025	AI/Expert
41-3031.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.1.i	Leadership Orientation	WI	1.53	12/2025	AI/Expert
41-3031.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.2.a	Humility	WI	-0.80	12/2025	AI/Expert
41-3031.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.2.b	Sincerity	WI	0.72	12/2025	AI/Expert
41-3031.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.2.c	Empathy	WI	1.07	12/2025	AI/Expert
41-3031.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.2.d	Cooperation	WI	0.87	12/2025	AI/Expert
41-3031.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.2.e	Optimism	WI	1.29	12/2025	AI/Expert
41-3031.00	1.D.2.f	Social Orientation	DR	6.00	12/2025	AI/Expert
41-3031.00	1.D.2.f	Social Orientation	WI	2.47	12/2025	AI/Expert
41-3031.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.3.a	Cautiousness	WI	1.03	12/2025	AI/Expert
41-3031.00	1.D.3.b	Attention to Detail	DR	10.00	12/2025	AI/Expert
41-3031.00	1.D.3.b	Attention to Detail	WI	2.67	12/2025	AI/Expert
41-3031.00	1.D.3.c	Dependability	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.3.c	Dependability	WI	2.56	12/2025	AI/Expert
41-3031.00	1.D.3.d	Integrity	DR	9.00	12/2025	AI/Expert
41-3031.00	1.D.3.d	Integrity	WI	2.89	12/2025	AI/Expert
41-3031.00	1.D.4.a	Stress Tolerance	DR	5.00	12/2025	AI/Expert
41-3031.00	1.D.4.a	Stress Tolerance	WI	2.47	12/2025	AI/Expert
41-3031.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
41-3031.00	1.D.4.b	Self-Control	WI	1.98	12/2025	AI/Expert
41-3041.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.1.a	Innovation	WI	0.77	12/2025	AI/Expert
41-3041.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.1.b	Achievement Orientation	WI	1.30	12/2025	AI/Expert
41-3041.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.1.c	Intellectual Curiosity	WI	0.79	12/2025	AI/Expert
41-3041.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.1.d	Tolerance for Ambiguity	WI	0.95	12/2025	AI/Expert
41-3041.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.1.e	Initiative	WI	1.41	12/2025	AI/Expert
41-3041.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.1.f	Adaptability	WI	1.58	12/2025	AI/Expert
41-3041.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.1.g	Self-Confidence	WI	1.41	12/2025	AI/Expert
41-3041.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.1.h	Perseverance	WI	1.37	12/2025	AI/Expert
41-3041.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.1.i	Leadership Orientation	WI	0.81	12/2025	AI/Expert
41-3041.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.2.a	Humility	WI	0.45	12/2025	AI/Expert
41-3041.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.2.b	Sincerity	WI	1.28	12/2025	AI/Expert
41-3041.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.2.c	Empathy	WI	1.44	12/2025	AI/Expert
41-3041.00	1.D.2.d	Cooperation	DR	2.00	12/2025	AI/Expert
41-3041.00	1.D.2.d	Cooperation	WI	2.03	12/2025	AI/Expert
41-3041.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.2.e	Optimism	WI	1.63	12/2025	AI/Expert
41-3041.00	1.D.2.f	Social Orientation	DR	1.00	12/2025	AI/Expert
41-3041.00	1.D.2.f	Social Orientation	WI	2.38	12/2025	AI/Expert
41-3041.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.3.a	Cautiousness	WI	0.90	12/2025	AI/Expert
41-3041.00	1.D.3.b	Attention to Detail	DR	3.00	12/2025	AI/Expert
41-3041.00	1.D.3.b	Attention to Detail	WI	2.19	12/2025	AI/Expert
41-3041.00	1.D.3.c	Dependability	DR	4.00	12/2025	AI/Expert
41-3041.00	1.D.3.c	Dependability	WI	2.33	12/2025	AI/Expert
41-3041.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.3.d	Integrity	WI	1.79	12/2025	AI/Expert
41-3041.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.4.a	Stress Tolerance	WI	1.27	12/2025	AI/Expert
41-3041.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
41-3041.00	1.D.4.b	Self-Control	WI	1.37	12/2025	AI/Expert
41-3091.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.1.a	Innovation	WI	1.25	12/2025	AI/Expert
41-3091.00	1.D.1.b	Achievement Orientation	DR	4.00	12/2025	AI/Expert
41-3091.00	1.D.1.b	Achievement Orientation	WI	2.42	12/2025	AI/Expert
41-3091.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.1.c	Intellectual Curiosity	WI	1.14	12/2025	AI/Expert
41-3091.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.1.d	Tolerance for Ambiguity	WI	1.56	12/2025	AI/Expert
41-3091.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.1.e	Initiative	WI	1.96	12/2025	AI/Expert
41-3091.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.1.f	Adaptability	WI	1.72	12/2025	AI/Expert
41-3091.00	1.D.1.g	Self-Confidence	DR	1.00	12/2025	AI/Expert
41-3091.00	1.D.1.g	Self-Confidence	WI	2.20	12/2025	AI/Expert
41-3091.00	1.D.1.h	Perseverance	DR	2.00	12/2025	AI/Expert
41-3091.00	1.D.1.h	Perseverance	WI	3.00	12/2025	AI/Expert
41-3091.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.1.i	Leadership Orientation	WI	1.48	12/2025	AI/Expert
41-3091.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.2.a	Humility	WI	-1.22	12/2025	AI/Expert
41-3091.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.2.b	Sincerity	WI	1.05	12/2025	AI/Expert
41-3091.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.2.c	Empathy	WI	1.59	12/2025	AI/Expert
41-3091.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.2.d	Cooperation	WI	1.60	12/2025	AI/Expert
41-3091.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.2.e	Optimism	WI	1.98	12/2025	AI/Expert
41-3091.00	1.D.2.f	Social Orientation	DR	3.00	12/2025	AI/Expert
41-3091.00	1.D.2.f	Social Orientation	WI	2.81	12/2025	AI/Expert
41-3091.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.3.a	Cautiousness	WI	-0.19	12/2025	AI/Expert
41-3091.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.3.b	Attention to Detail	WI	1.44	12/2025	AI/Expert
41-3091.00	1.D.3.c	Dependability	DR	5.00	12/2025	AI/Expert
41-3091.00	1.D.3.c	Dependability	WI	2.06	12/2025	AI/Expert
41-3091.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.3.d	Integrity	WI	1.45	12/2025	AI/Expert
41-3091.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.4.a	Stress Tolerance	WI	1.61	12/2025	AI/Expert
41-3091.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
41-3091.00	1.D.4.b	Self-Control	WI	1.66	12/2025	AI/Expert
41-4011.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
41-4011.00	1.D.1.a	Innovation	WI	1.39	12/2025	AI/Expert
41-4011.00	1.D.1.b	Achievement Orientation	DR	4.00	12/2025	AI/Expert
41-4011.00	1.D.1.b	Achievement Orientation	WI	2.31	12/2025	AI/Expert
41-4011.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
41-4011.00	1.D.1.c	Intellectual Curiosity	WI	1.86	12/2025	AI/Expert
41-4011.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
41-4011.00	1.D.1.d	Tolerance for Ambiguity	WI	1.43	12/2025	AI/Expert
41-4011.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
41-4011.00	1.D.1.e	Initiative	WI	1.96	12/2025	AI/Expert
41-4011.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
41-4011.00	1.D.1.f	Adaptability	WI	1.79	12/2025	AI/Expert
41-4011.00	1.D.1.g	Self-Confidence	DR	1.00	12/2025	AI/Expert
41-4011.00	1.D.1.g	Self-Confidence	WI	2.36	12/2025	AI/Expert
41-4011.00	1.D.1.h	Perseverance	DR	2.00	12/2025	AI/Expert
41-4011.00	1.D.1.h	Perseverance	WI	3.00	12/2025	AI/Expert
41-4011.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
41-4011.00	1.D.1.i	Leadership Orientation	WI	1.53	12/2025	AI/Expert
41-4011.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
41-4011.00	1.D.2.a	Humility	WI	-1.16	12/2025	AI/Expert
41-4011.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
41-4011.00	1.D.2.b	Sincerity	WI	0.98	12/2025	AI/Expert
