O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
29-1243.00	1.B.1.c	Artistic	OI	1.55	11/2023	Machine Learning
29-1243.00	1.B.1.d	Social	OI	4.99	11/2023	Machine Learning
29-1243.00	1.B.1.e	Enterprising	OI	2.43	11/2023	Machine Learning
29-1243.00	1.B.1.f	Conventional	OI	3.91	11/2023	Machine Learning
29-1243.00	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
29-1243.00	1.B.1.h	Second Interest High-Point	IH	4.00	11/2023	Machine Learning
29-1243.00	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
29-1291.00	1.B.1.a	Realistic	OI	4.60	11/2023	Machine Learning
29-1291.00	1.B.1.b	Investigative	OI	5.32	11/2023	Machine Learning
29-1291.00	1.B.1.c	Artistic	OI	2.12	11/2023	Machine Learning
29-1291.00	1.B.1.d	Social	OI	5.70	11/2023	Machine Learning
29-1291.00	1.B.1.e	Enterprising	OI	1.77	11/2023	Machine Learning
29-1291.00	1.B.1.f	Conventional	OI	3.11	11/2023	Machine Learning
29-1291.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-1291.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-1291.00	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
29-1292.00	1.B.1.a	Realistic	OI	5.14	11/2023	Machine Learning
29-1292.00	1.B.1.b	Investigative	OI	4.68	11/2023	Machine Learning
29-1292.00	1.B.1.c	Artistic	OI	1.18	11/2023	Machine Learning
29-1292.00	1.B.1.d	Social	OI	5.46	11/2023	Machine Learning
29-1292.00	1.B.1.e	Enterprising	OI	1.67	11/2023	Machine Learning
29-1292.00	1.B.1.f	Conventional	OI	4.29	11/2023	Machine Learning
29-1292.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-1292.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-1292.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
29-1299.01	1.B.1.a	Realistic	OI	4.14	11/2023	Machine Learning
29-1299.01	1.B.1.b	Investigative	OI	5.93	11/2023	Machine Learning
29-1299.01	1.B.1.c	Artistic	OI	1.92	11/2023	Machine Learning
29-1299.01	1.B.1.d	Social	OI	5.78	11/2023	Machine Learning
29-1299.01	1.B.1.e	Enterprising	OI	1.99	11/2023	Machine Learning
29-1299.01	1.B.1.f	Conventional	OI	3.58	11/2023	Machine Learning
29-1299.01	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
29-1299.01	1.B.1.h	Second Interest High-Point	IH	4.00	11/2023	Machine Learning
29-1299.01	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
29-1299.02	1.B.1.a	Realistic	OI	4.68	11/2023	Machine Learning
29-1299.02	1.B.1.b	Investigative	OI	5.57	11/2023	Machine Learning
29-1299.02	1.B.1.c	Artistic	OI	2.06	11/2023	Machine Learning
29-1299.02	1.B.1.d	Social	OI	4.65	11/2023	Machine Learning
29-1299.02	1.B.1.e	Enterprising	OI	1.64	11/2023	Machine Learning
29-1299.02	1.B.1.f	Conventional	OI	3.81	11/2023	Machine Learning
29-1299.02	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
29-1299.02	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-1299.02	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2011.00	1.B.1.a	Realistic	OI	5.78	11/2023	Machine Learning
29-2011.00	1.B.1.b	Investigative	OI	6.17	11/2023	Machine Learning
29-2011.00	1.B.1.c	Artistic	OI	1.11	11/2023	Machine Learning
29-2011.00	1.B.1.d	Social	OI	2.80	11/2023	Machine Learning
29-2011.00	1.B.1.e	Enterprising	OI	1.55	11/2023	Machine Learning
29-2011.00	1.B.1.f	Conventional	OI	4.99	11/2023	Machine Learning
29-2011.00	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2011.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2011.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2011.01	1.B.1.a	Realistic	OI	5.37	11/2023	Machine Learning
29-2011.01	1.B.1.b	Investigative	OI	5.96	11/2023	Machine Learning
29-2011.01	1.B.1.c	Artistic	OI	1.47	11/2023	Machine Learning
29-2011.01	1.B.1.d	Social	OI	1.89	11/2023	Machine Learning
29-2011.01	1.B.1.e	Enterprising	OI	1.55	11/2023	Machine Learning
29-2011.01	1.B.1.f	Conventional	OI	5.07	11/2023	Machine Learning
29-2011.01	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2011.01	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2011.01	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2011.02	1.B.1.a	Realistic	OI	5.86	11/2023	Machine Learning
29-2011.02	1.B.1.b	Investigative	OI	6.11	11/2023	Machine Learning
29-2011.02	1.B.1.c	Artistic	OI	1.15	11/2023	Machine Learning
29-2011.02	1.B.1.d	Social	OI	2.54	11/2023	Machine Learning
29-2011.02	1.B.1.e	Enterprising	OI	1.77	11/2023	Machine Learning
29-2011.02	1.B.1.f	Conventional	OI	4.87	11/2023	Machine Learning
29-2011.02	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2011.02	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2011.02	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2011.04	1.B.1.a	Realistic	OI	5.79	11/2023	Machine Learning
29-2011.04	1.B.1.b	Investigative	OI	6.62	11/2023	Machine Learning
29-2011.04	1.B.1.c	Artistic	OI	1.21	11/2023	Machine Learning
29-2011.04	1.B.1.d	Social	OI	2.78	11/2023	Machine Learning
29-2011.04	1.B.1.e	Enterprising	OI	1.07	11/2023	Machine Learning
29-2011.04	1.B.1.f	Conventional	OI	5.21	11/2023	Machine Learning
29-2011.04	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2011.04	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2011.04	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2012.00	1.B.1.a	Realistic	OI	6.02	11/2023	Machine Learning
29-2012.00	1.B.1.b	Investigative	OI	5.87	11/2023	Machine Learning
29-2012.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2012.00	1.B.1.d	Social	OI	2.86	11/2023	Machine Learning
29-2012.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
29-2012.00	1.B.1.f	Conventional	OI	4.86	11/2023	Machine Learning
29-2012.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2012.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2012.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2012.01	1.B.1.a	Realistic	OI	6.45	11/2023	Machine Learning
29-2012.01	1.B.1.b	Investigative	OI	5.40	11/2023	Machine Learning
29-2012.01	1.B.1.c	Artistic	OI	1.27	11/2023	Machine Learning
29-2012.01	1.B.1.d	Social	OI	2.13	11/2023	Machine Learning
29-2012.01	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
29-2012.01	1.B.1.f	Conventional	OI	5.12	11/2023	Machine Learning
29-2012.01	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2012.01	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2012.01	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2031.00	1.B.1.a	Realistic	OI	5.51	11/2023	Machine Learning
29-2031.00	1.B.1.b	Investigative	OI	5.39	11/2023	Machine Learning
29-2031.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2031.00	1.B.1.d	Social	OI	4.27	11/2023	Machine Learning
29-2031.00	1.B.1.e	Enterprising	OI	1.33	11/2023	Machine Learning
29-2031.00	1.B.1.f	Conventional	OI	4.62	11/2023	Machine Learning
29-2031.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2031.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2031.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2032.00	1.B.1.a	Realistic	OI	5.96	11/2023	Machine Learning
29-2032.00	1.B.1.b	Investigative	OI	4.71	11/2023	Machine Learning
29-2032.00	1.B.1.c	Artistic	OI	1.17	11/2023	Machine Learning
29-2032.00	1.B.1.d	Social	OI	4.15	11/2023	Machine Learning
29-2032.00	1.B.1.e	Enterprising	OI	1.51	11/2023	Machine Learning
29-2032.00	1.B.1.f	Conventional	OI	5.14	11/2023	Machine Learning
29-2032.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2032.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2032.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2033.00	1.B.1.a	Realistic	OI	5.99	11/2023	Machine Learning
29-2033.00	1.B.1.b	Investigative	OI	5.57	11/2023	Machine Learning
29-2033.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2033.00	1.B.1.d	Social	OI	3.08	11/2023	Machine Learning
29-2033.00	1.B.1.e	Enterprising	OI	1.31	11/2023	Machine Learning
29-2033.00	1.B.1.f	Conventional	OI	5.20	11/2023	Machine Learning
29-2033.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2033.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2033.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2034.00	1.B.1.a	Realistic	OI	6.25	11/2023	Machine Learning
29-2034.00	1.B.1.b	Investigative	OI	4.63	11/2023	Machine Learning
29-2034.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2034.00	1.B.1.d	Social	OI	3.58	11/2023	Machine Learning
29-2034.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
29-2034.00	1.B.1.f	Conventional	OI	4.87	11/2023	Machine Learning
29-2034.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2034.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2034.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2035.00	1.B.1.a	Realistic	OI	5.41	11/2023	Machine Learning
29-2035.00	1.B.1.b	Investigative	OI	4.71	11/2023	Machine Learning
29-2035.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2035.00	1.B.1.d	Social	OI	3.42	11/2023	Machine Learning
29-2035.00	1.B.1.e	Enterprising	OI	1.24	11/2023	Machine Learning
29-2035.00	1.B.1.f	Conventional	OI	4.93	11/2023	Machine Learning
29-2035.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2035.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2035.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2036.00	1.B.1.a	Realistic	OI	4.47	11/2023	Machine Learning
29-2036.00	1.B.1.b	Investigative	OI	5.24	11/2023	Machine Learning
29-2036.00	1.B.1.c	Artistic	OI	1.38	11/2023	Machine Learning
29-2036.00	1.B.1.d	Social	OI	3.68	11/2023	Machine Learning
29-2036.00	1.B.1.e	Enterprising	OI	2.12	11/2023	Machine Learning
29-2036.00	1.B.1.f	Conventional	OI	4.94	11/2023	Machine Learning
29-2036.00	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2036.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2036.00	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2042.00	1.B.1.a	Realistic	OI	5.45	11/2023	Machine Learning
29-2042.00	1.B.1.b	Investigative	OI	4.55	11/2023	Machine Learning
29-2042.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2042.00	1.B.1.d	Social	OI	5.59	11/2023	Machine Learning
29-2042.00	1.B.1.e	Enterprising	OI	1.54	11/2023	Machine Learning
29-2042.00	1.B.1.f	Conventional	OI	3.82	11/2023	Machine Learning
29-2042.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2042.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2042.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2043.00	1.B.1.a	Realistic	OI	5.24	11/2023	Machine Learning
29-2043.00	1.B.1.b	Investigative	OI	5.04	11/2023	Machine Learning
29-2043.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2043.00	1.B.1.d	Social	OI	5.47	11/2023	Machine Learning
29-2043.00	1.B.1.e	Enterprising	OI	1.85	11/2023	Machine Learning
29-2043.00	1.B.1.f	Conventional	OI	3.44	11/2023	Machine Learning
29-2043.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2043.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2043.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2051.00	1.B.1.a	Realistic	OI	3.84	11/2023	Machine Learning
29-2051.00	1.B.1.b	Investigative	OI	3.46	11/2023	Machine Learning
29-2051.00	1.B.1.c	Artistic	OI	2.45	11/2023	Machine Learning
29-2051.00	1.B.1.d	Social	OI	5.34	11/2023	Machine Learning
29-2051.00	1.B.1.e	Enterprising	OI	2.46	11/2023	Machine Learning
29-2051.00	1.B.1.f	Conventional	OI	3.68	11/2023	Machine Learning
29-2051.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2051.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2051.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2052.00	1.B.1.a	Realistic	OI	4.06	11/2023	Machine Learning
29-2052.00	1.B.1.b	Investigative	OI	3.13	11/2023	Machine Learning
29-2052.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2052.00	1.B.1.d	Social	OI	3.36	11/2023	Machine Learning
29-2052.00	1.B.1.e	Enterprising	OI	2.55	11/2023	Machine Learning
29-2052.00	1.B.1.f	Conventional	OI	7.00	11/2023	Machine Learning
29-2052.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2052.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2052.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
29-2053.00	1.B.1.a	Realistic	OI	3.43	11/2023	Machine Learning
29-2053.00	1.B.1.b	Investigative	OI	4.63	11/2023	Machine Learning
29-2053.00	1.B.1.c	Artistic	OI	2.09	11/2023	Machine Learning
29-2053.00	1.B.1.d	Social	OI	6.71	11/2023	Machine Learning
29-2053.00	1.B.1.e	Enterprising	OI	1.38	11/2023	Machine Learning
29-2053.00	1.B.1.f	Conventional	OI	3.63	11/2023	Machine Learning
29-2053.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2053.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2053.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
29-2055.00	1.B.1.a	Realistic	OI	6.26	11/2023	Machine Learning
29-2055.00	1.B.1.b	Investigative	OI	3.22	11/2023	Machine Learning
29-2055.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2055.00	1.B.1.d	Social	OI	3.82	11/2023	Machine Learning
29-2055.00	1.B.1.e	Enterprising	OI	1.61	11/2023	Machine Learning
29-2055.00	1.B.1.f	Conventional	OI	4.85	11/2023	Machine Learning
29-2055.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2055.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2055.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2056.00	1.B.1.a	Realistic	OI	6.71	11/2023	Machine Learning
29-2056.00	1.B.1.b	Investigative	OI	5.26	11/2023	Machine Learning
29-2056.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2056.00	1.B.1.d	Social	OI	3.02	11/2023	Machine Learning
29-2056.00	1.B.1.e	Enterprising	OI	1.00	11/2023	Machine Learning
29-2056.00	1.B.1.f	Conventional	OI	4.56	11/2023	Machine Learning
29-2056.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2056.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2056.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2057.00	1.B.1.a	Realistic	OI	5.37	11/2023	Machine Learning
29-2057.00	1.B.1.b	Investigative	OI	4.76	11/2023	Machine Learning
29-2057.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2057.00	1.B.1.d	Social	OI	4.47	11/2023	Machine Learning
29-2057.00	1.B.1.e	Enterprising	OI	1.64	11/2023	Machine Learning
29-2057.00	1.B.1.f	Conventional	OI	4.81	11/2023	Machine Learning
29-2057.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2057.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2057.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2061.00	1.B.1.a	Realistic	OI	4.58	11/2023	Machine Learning
29-2061.00	1.B.1.b	Investigative	OI	3.67	11/2023	Machine Learning
29-2061.00	1.B.1.c	Artistic	OI	1.07	11/2023	Machine Learning
29-2061.00	1.B.1.d	Social	OI	5.51	11/2023	Machine Learning
29-2061.00	1.B.1.e	Enterprising	OI	2.13	11/2023	Machine Learning
29-2061.00	1.B.1.f	Conventional	OI	4.57	11/2023	Machine Learning
29-2061.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2061.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2061.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2072.00	1.B.1.a	Realistic	OI	2.86	11/2023	Machine Learning
29-2072.00	1.B.1.b	Investigative	OI	4.33	11/2023	Machine Learning
29-2072.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
29-2072.00	1.B.1.d	Social	OI	3.38	11/2023	Machine Learning
29-2072.00	1.B.1.e	Enterprising	OI	1.88	11/2023	Machine Learning
29-2072.00	1.B.1.f	Conventional	OI	6.97	11/2023	Machine Learning
29-2072.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2072.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2072.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
29-2081.00	1.B.1.a	Realistic	OI	4.31	11/2023	Machine Learning
29-2081.00	1.B.1.b	Investigative	OI	2.23	11/2023	Machine Learning
29-2081.00	1.B.1.c	Artistic	OI	1.44	11/2023	Machine Learning
29-2081.00	1.B.1.d	Social	OI	3.03	11/2023	Machine Learning
29-2081.00	1.B.1.e	Enterprising	OI	3.27	11/2023	Machine Learning
29-2081.00	1.B.1.f	Conventional	OI	5.48	11/2023	Machine Learning
29-2081.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2081.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2081.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
29-2091.00	1.B.1.a	Realistic	OI	5.77	11/2023	Machine Learning
29-2091.00	1.B.1.b	Investigative	OI	5.10	11/2023	Machine Learning
29-2091.00	1.B.1.c	Artistic	OI	2.15	11/2023	Machine Learning
29-2091.00	1.B.1.d	Social	OI	4.43	11/2023	Machine Learning
29-2091.00	1.B.1.e	Enterprising	OI	1.59	11/2023	Machine Learning
29-2091.00	1.B.1.f	Conventional	OI	3.60	11/2023	Machine Learning
29-2091.00	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2091.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2091.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2092.00	1.B.1.a	Realistic	OI	3.67	11/2023	Machine Learning
29-2092.00	1.B.1.b	Investigative	OI	4.37	11/2023	Machine Learning
29-2092.00	1.B.1.c	Artistic	OI	1.79	11/2023	Machine Learning
29-2092.00	1.B.1.d	Social	OI	4.74	11/2023	Machine Learning
29-2092.00	1.B.1.e	Enterprising	OI	1.81	11/2023	Machine Learning
29-2092.00	1.B.1.f	Conventional	OI	4.21	11/2023	Machine Learning
29-2092.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2092.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2092.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2099.01	1.B.1.a	Realistic	OI	5.28	11/2023	Machine Learning
29-2099.01	1.B.1.b	Investigative	OI	5.70	11/2023	Machine Learning
29-2099.01	1.B.1.c	Artistic	OI	1.47	11/2023	Machine Learning
29-2099.01	1.B.1.d	Social	OI	3.58	11/2023	Machine Learning
29-2099.01	1.B.1.e	Enterprising	OI	1.32	11/2023	Machine Learning
29-2099.01	1.B.1.f	Conventional	OI	4.54	11/2023	Machine Learning
29-2099.01	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2099.01	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2099.01	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2099.05	1.B.1.a	Realistic	OI	5.43	11/2023	Machine Learning
29-2099.05	1.B.1.b	Investigative	OI	4.72	11/2023	Machine Learning
29-2099.05	1.B.1.c	Artistic	OI	1.19	11/2023	Machine Learning
29-2099.05	1.B.1.d	Social	OI	4.30	11/2023	Machine Learning
29-2099.05	1.B.1.e	Enterprising	OI	2.01	11/2023	Machine Learning
29-2099.05	1.B.1.f	Conventional	OI	4.68	11/2023	Machine Learning
29-2099.05	1.B.1.g	First Interest High-Point	IH	1.00	11/2023	Machine Learning
29-2099.05	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2099.05	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-2099.08	1.B.1.a	Realistic	OI	1.29	11/2023	Machine Learning
29-2099.08	1.B.1.b	Investigative	OI	4.05	11/2023	Machine Learning
29-2099.08	1.B.1.c	Artistic	OI	1.58	11/2023	Machine Learning
29-2099.08	1.B.1.d	Social	OI	6.74	11/2023	Machine Learning
29-2099.08	1.B.1.e	Enterprising	OI	3.07	11/2023	Machine Learning
29-2099.08	1.B.1.f	Conventional	OI	3.72	11/2023	Machine Learning
29-2099.08	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-2099.08	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-2099.08	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
29-9021.00	1.B.1.a	Realistic	OI	2.48	11/2023	Machine Learning
29-9021.00	1.B.1.b	Investigative	OI	5.18	11/2023	Machine Learning
29-9021.00	1.B.1.c	Artistic	OI	1.19	11/2023	Machine Learning
29-9021.00	1.B.1.d	Social	OI	3.80	11/2023	Machine Learning
29-9021.00	1.B.1.e	Enterprising	OI	2.20	11/2023	Machine Learning
29-9021.00	1.B.1.f	Conventional	OI	5.96	11/2023	Machine Learning
29-9021.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
29-9021.00	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
29-9021.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
29-9091.00	1.B.1.a	Realistic	OI	5.54	11/2023	Machine Learning
29-9091.00	1.B.1.b	Investigative	OI	4.39	11/2023	Machine Learning
29-9091.00	1.B.1.c	Artistic	OI	1.09	11/2023	Machine Learning
29-9091.00	1.B.1.d	Social	OI	5.70	11/2023	Machine Learning
29-9091.00	1.B.1.e	Enterprising	OI	2.27	11/2023	Machine Learning
29-9091.00	1.B.1.f	Conventional	OI	3.32	11/2023	Machine Learning
29-9091.00	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
29-9091.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
29-9091.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
29-9092.00	1.B.1.a	Realistic	OI	1.66	11/2023	Machine Learning
29-9092.00	1.B.1.b	Investigative	OI	5.86	11/2023	Machine Learning
29-9092.00	1.B.1.c	Artistic	OI	2.34	11/2023	Machine Learning
